type,name,file,line,citation,source,priority,classification,evidence,notes,suggested_action
symbol,hasGarden,lib/features/plant_intelligence/presentation/screens/plant_intelligence_dashboard_screen.dart,2561,12†lib\features\plant_intelligence\presentation\screens\plant_intelligence_dashboard_screen.dart:2561,unused_symbols,high,likely_orphan,[],export missing,archive
symbol,PlantIntelligenceDashboardSimple,lib/features/plant_intelligence/presentation/screens/plant_intelligence_dashboard_simple.dart,5,12†lib\features\plant_intelligence\presentation\screens\plant_intelligence_dashboard_simple.dart:5,unused_symbols,high,likely_orphan,[],export missing,archive
symbol,RecommendationsSimple,lib/features/plant_intelligence/presentation/screens/recommendations_simple.dart,4,12†lib\features\plant_intelligence\presentation\screens\recommendations_simple.dart:4,unused_symbols,high,likely_orphan,[],export missing,archive
symbol,AlertBanner,lib/features/plant_intelligence/presentation/widgets/cards/alert_banner.dart,4,12†lib\features\plant_intelligence\presentation\widgets\cards\alert_banner.dart:4,unused_symbols,high,likely_orphan,[],export missing,archive
symbol,AlertBannerList,lib/features/plant_intelligence/presentation/widgets/cards/alert_banner.dart,368,12†lib\features\plant_intelligence\presentation\widgets\cards\alert_banner.dart:368,unused_symbols,high,likely_orphan,[],export missing,archive
symbol,AlertStyle,lib/features/plant_intelligence/presentation/widgets/cards/alert_banner.dart,503,12†lib\features\plant_intelligence\presentation\widgets\cards\alert_banner.dart:503,unused_symbols,high,likely_orphan,[],export missing,archive
symbol,RecommendationCard,lib/features/plant_intelligence/presentation/widgets/cards/recommendation_card.dart,7,12†lib\features\plant_intelligence\presentation\widgets\cards\recommendation_card.dart:7,unused_symbols,high,likely_orphan,[],export missing,archive
symbol,isFirst,lib/features/plant_intelligence/presentation/widgets/evolution/plant_evolution_timeline.dart,114,12†lib\features\plant_intelligence\presentation\widgets\evolution\plant_evolution_timeline.dart:114,unused_symbols,high,needs_manual,"[{""kind"": ""barrel_export"", ""file"": ""lib/features/plant_intelligence/presentation/widgets/evolution/exports.dart"", ""line"": ""16"", ""snippet"": ""export 'plant_evolution_timeline.dart';""}]",export missing; dynamic_usage_detected; exported_via_barrel(1),manual_review
symbol,daysText,lib/features/plant_intelligence/presentation/widgets/evolution/plant_evolution_timeline.dart,523,12†lib\features\plant_intelligence\presentation\widgets\evolution\plant_evolution_timeline.dart:523,unused_symbols,high,needs_manual,"[{""kind"": ""barrel_export"", ""file"": ""lib/features/plant_intelligence/presentation/widgets/evolution/exports.dart"", ""line"": ""16"", ""snippet"": ""export 'plant_evolution_timeline.dart';""}]",export missing; exported_via_barrel(1),add_export
symbol,ConditionChangeType,lib/features/plant_intelligence/presentation/widgets/evolution/plant_evolution_timeline.dart,586,12†lib\features\plant_intelligence\presentation\widgets\evolution\plant_evolution_timeline.dart:586,unused_symbols,high,needs_manual,"[{""kind"": ""barrel_export"", ""file"": ""lib/features/plant_intelligence/presentation/widgets/evolution/exports.dart"", ""line"": ""16"", ""snippet"": ""export 'plant_evolution_timeline.dart';""}]",export missing; exported_via_barrel(1),add_export
symbol,GardenSelectorWidget,lib/features/plant_intelligence/presentation/widgets/garden_selector_widget.dart,20,12†lib\features\plant_intelligence\presentation\widgets\garden_selector_widget.dart:20,unused_symbols,high,likely_orphan,[],export missing,archive
symbol,GardenSelectorStyle,lib/features/plant_intelligence/presentation/widgets/garden_selector_widget.dart,303,12†lib\features\plant_intelligence\presentation\widgets\garden_selector_widget.dart:303,unused_symbols,high,likely_orphan,[],export missing,archive
symbol,GardenSelectorAppBar,lib/features/plant_intelligence/presentation/widgets/garden_selector_widget.dart,317,12†lib\features\plant_intelligence\presentation\widgets\garden_selector_widget.dart:317,unused_symbols,high,likely_orphan,[],export missing,archive
symbol,GardenSelectorBottomSheet,lib/features/plant_intelligence/presentation/widgets/garden_selector_widget.dart,331,12†lib\features\plant_intelligence\presentation\widgets\garden_selector_widget.dart:331,unused_symbols,high,likely_orphan,[],export missing,archive
symbol,ConditionIndicator,lib/features/plant_intelligence/presentation/widgets/indicators/condition_indicator.dart,4,12†lib\features\plant_intelligence\presentation\widgets\indicators\condition_indicator.dart:4,unused_symbols,high,likely_orphan,[],export missing,archive
symbol,CompactConditionIndicator,lib/features/plant_intelligence/presentation/widgets/indicators/condition_indicator.dart,147,12†lib\features\plant_intelligence\presentation\widgets\indicators\condition_indicator.dart:147,unused_symbols,high,likely_orphan,[],export missing,archive
symbol,ConditionIndicatorsGrid,lib/features/plant_intelligence/presentation/widgets/indicators/condition_indicator.dart,218,12†lib\features\plant_intelligence\presentation\widgets\indicators\condition_indicator.dart:218,unused_symbols,high,likely_orphan,[],export missing,archive
symbol,ConditionIndicatorsList,lib/features/plant_intelligence/presentation/widgets/indicators/condition_indicator.dart,259,12†lib\features\plant_intelligence\presentation\widgets\indicators\condition_indicator.dart:259,unused_symbols,high,likely_orphan,[],export missing,archive
symbol,BarConditionIndicator,lib/features/plant_intelligence/presentation/widgets/indicators/condition_indicator.dart,300,12†lib\features\plant_intelligence\presentation\widgets\indicators\condition_indicator.dart:300,unused_symbols,high,likely_orphan,[],export missing,archive
symbol,ConditionData,lib/features/plant_intelligence/presentation/widgets/indicators/condition_indicator.dart,410,12†lib\features\plant_intelligence\presentation\widgets\indicators\condition_indicator.dart:410,unused_symbols,high,likely_orphan,[],export missing,archive
symbol,OptimalTimingWidget,lib/features/plant_intelligence/presentation/widgets/indicators/optimal_timing_widget.dart,4,12†lib\features\plant_intelligence\presentation\widgets\indicators\optimal_timing_widget.dart:4,unused_symbols,high,likely_orphan,[],export missing,archive
symbol,CompactOptimalTimingWidget,lib/features/plant_intelligence/presentation/widgets/indicators/optimal_timing_widget.dart,307,12†lib\features\plant_intelligence\presentation\widgets\indicators\optimal_timing_widget.dart:307,unused_symbols,high,likely_orphan,[],export missing,archive
symbol,OptimalTimingList,lib/features/plant_intelligence/presentation/widgets/indicators/optimal_timing_widget.dart,434,12†lib\features\plant_intelligence\presentation\widgets\indicators\optimal_timing_widget.dart:434,unused_symbols,high,likely_orphan,[],export missing,archive
symbol,TimingStatus,lib/features/plant_intelligence/presentation/widgets/indicators/optimal_timing_widget.dart,488,12†lib\features\plant_intelligence\presentation\widgets\indicators\optimal_timing_widget.dart:488,unused_symbols,high,likely_orphan,[],export missing,archive
symbol,TimingUrgency,lib/features/plant_intelligence/presentation/widgets/indicators/optimal_timing_widget.dart,497,12†lib\features\plant_intelligence\presentation\widgets\indicators\optimal_timing_widget.dart:497,unused_symbols,high,likely_orphan,[],export missing,archive
symbol,OptimalTiming,lib/features/plant_intelligence/presentation/widgets/indicators/optimal_timing_widget.dart,505,12†lib\features\plant_intelligence\presentation\widgets\indicators\optimal_timing_widget.dart:505,unused_symbols,high,likely_orphan,[],export missing,archive
symbol,PlantHealthIndicator,lib/features/plant_intelligence/presentation/widgets/indicators/plant_health_indicator.dart,4,12†lib\features\plant_intelligence\presentation\widgets\indicators\plant_health_indicator.dart:4,unused_symbols,high,likely_orphan,[],export missing,archive
symbol,animatedScore,lib/features/plant_intelligence/presentation/widgets/indicators/plant_health_indicator.dart,130,12†lib\features\plant_intelligence\presentation\widgets\indicators\plant_health_indicator.dart:130,unused_symbols,high,likely_orphan,[],export missing,archive
symbol,LinearPlantHealthIndicator,lib/features/plant_intelligence/presentation/widgets/indicators/plant_health_indicator.dart,230,12†lib\features\plant_intelligence\presentation\widgets\indicators\plant_health_indicator.dart:230,unused_symbols,high,likely_orphan,[],export missing,archive
symbol,CompactPlantHealthIndicator,lib/features/plant_intelligence/presentation/widgets/indicators/plant_health_indicator.dart,347,12†lib\features\plant_intelligence\presentation\widgets\indicators\plant_health_indicator.dart:347,unused_symbols,high,likely_orphan,[],export missing,archive
symbol,PlantHealthIndicatorsRow,lib/features/plant_intelligence/presentation/widgets/indicators/plant_health_indicator.dart,443,12†lib\features\plant_intelligence\presentation\widgets\indicators\plant_health_indicator.dart:443,unused_symbols,high,likely_orphan,[],export missing,archive
symbol,HealthLevel,lib/features/plant_intelligence/presentation/widgets/indicators/plant_health_indicator.dart,517,12†lib\features\plant_intelligence\presentation\widgets\indicators\plant_health_indicator.dart:517,unused_symbols,high,likely_orphan,[],export missing,archive
symbol,notificationsAsync,lib/features/plant_intelligence/presentation/widgets/notification_list_widget.dart,21,12†lib\features\plant_intelligence\presentation\widgets\notification_list_widget.dart:21,unused_symbols,high,likely_orphan,[],export missing,archive
symbol,filteredNotifications,lib/features/plant_intelligence/presentation/widgets/notification_list_widget.dart,30,12†lib\features\plant_intelligence\presentation\widgets\notification_list_widget.dart:30,unused_symbols,high,likely_orphan,[],export missing,archive
symbol,NotificationBadge,lib/features/plant_intelligence/presentation/widgets/notification_list_widget.dart,280,12†lib\features\plant_intelligence\presentation\widgets\notification_list_widget.dart:280,unused_symbols,high,likely_orphan,[],export missing,archive
symbol,latestEvolutionAsync,lib/features/plant_intelligence/presentation/widgets/plant_health_degradation_banner.dart,75,12†lib\features\plant_intelligence\presentation\widgets\plant_health_degradation_banner.dart:75,unused_symbols,high,likely_orphan,[],export missing,archive
symbol,GardenOverviewWidget,lib/features/plant_intelligence/presentation/widgets/summaries/garden_overview_widget.dart,7,12†lib\features\plant_intelligence\presentation\widgets\summaries\garden_overview_widget.dart:7,unused_symbols,high,likely_orphan,[],export missing,archive
symbol,CompactGardenOverviewWidget,lib/features/plant_intelligence/presentation/widgets/summaries/garden_overview_widget.dart,405,12†lib\features\plant_intelligence\presentation\widgets\summaries\garden_overview_widget.dart:405,unused_symbols,high,likely_orphan,[],export missing,archive
